OverallQual,TotalArea,GarageCars,PropertyAge,MSSubClass,MSZoning,Neighborhood,HasPorch,HasDeck,LotConfig,HouseStyle,SaleType,SaleCondition,SalePrice,TotalArea_scaled,PropertyAge_scaled,OverallQual_scaled,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_High,Neighborhood_Low,Neighborhood_Mid,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Normal,SaleCondition_Partial
8,8208,3,7,60,RL,High,1,1,CulDSac,2Story,WD,Normal,538000,0.8079725675096443,0.051470588235294115,0.7777777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2574,2,27,85,RL,Low,0,1,CulDSac,SFoyer,WD,Normal,134900,0.2042434633519074,0.19852941176470587,0.4444444444444445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4,3276,2,55,20,RL,Low,0,0,Inside,1Story,COD,Normal,102000,0.27946849549935704,0.40441176470588236,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6,3263,2,34,80,RL,Low,0,1,Inside,SLvl,WD,Abnorml,107000,0.27807543934847834,0.25,0.5555555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
5,2736,1,49,20,RL,Low,0,0,Inside,1Story,COD,Normal,114500,0.221603086155165,0.3602941176470588,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8,5881,3,1,20,RL,High,1,1,Corner,1Story,New,Partial,395000,0.5586155165023575,0.007352941176470588,0.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,3612,2,11,120,RM,Mid,1,0,FR2,1Story,WD,Normal,162000,0.3154736390912987,0.08088235294117647,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4842,3,1,20,RL,Mid,1,1,Inside,1Story,New,Partial,221500,0.4472781825975139,0.007352941176470588,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,2652,2,32,20,RL,Low,0,1,Inside,1Story,WD,Normal,142500,0.21260180025717956,0.23529411764705882,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,4040,2,30,90,RH,Mid,0,0,Inside,1Story,WD,Normal,144000,0.3613373339048435,0.22058823529411764,0.4444444444444445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,2983,2,29,90,RL,Mid,0,0,Inside,SFoyer,WD,Normal,135000,0.24807115302186022,0.21323529411764705,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
7,3743,2,12,20,RL,Mid,1,1,Inside,1Story,WD,Normal,176000,0.3295113587655379,0.08823529411764705,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3967,2,14,60,RL,Mid,1,0,Inside,2Story,WD,Normal,175900,0.3535147878268324,0.10294117647058823,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4273,2,8,20,RL,Mid,1,0,Inside,1Story,WD,Normal,187100,0.38630518645520784,0.058823529411764705,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3317,2,31,85,RL,Mid,1,1,Corner,SFoyer,WD,Normal,165500,0.28386198028289755,0.22794117647058823,0.4444444444444445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3710,0,94,75,RM,Low,1,0,Inside,2.5Unf,WD,Normal,128000,0.32597513930561506,0.6911764705882353,0.5555555555555556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4056,2,42,20,RL,Mid,1,0,Inside,1Story,WD,Normal,161500,0.36305186455207883,0.3088235294117647,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3990,1,95,50,RM,Low,1,0,Inside,1.5Fin,WD,Normal,139000,0.35597942563223317,0.6985294117647058,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,5124,2,6,60,RL,Mid,1,0,Inside,2Story,WD,Normal,233000,0.4774967852550364,0.044117647058823525,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,2703,1,54,20,RM,Low,0,0,Corner,1Story,WD,Normal,107900,0.21806686669524217,0.39705882352941174,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,5006,2,41,60,RL,Mid,1,1,Inside,2Story,WD,Normal,187500,0.46485212173167595,0.3014705882352941,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,3435,2,4,120,RL,Mid,1,1,Inside,1Story,WD,Normal,160200,0.296506643806258,0.029411764705882353,0.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3153,2,31,80,RL,Mid,0,1,Corner,SLvl,WD,Normal,146800,0.2662880411487355,0.22794117647058823,0.5555555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
7,5143,2,11,60,RL,High,1,1,CulDSac,2Story,WD,Normal,269790,0.47953279039862834,0.08088235294117647,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,4488,2,0,20,RL,Mid,1,1,Inside,1Story,New,Partial,225000,0.40934419202743244,0.0,0.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,4502,2,14,60,RL,Mid,1,1,Corner,2Story,WD,Normal,194500,0.41084440634376335,0.10294117647058823,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3778,2,30,60,RL,Mid,1,0,Inside,2Story,WD,Normal,171000,0.3332618945563652,0.22058823529411764,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3230,2,30,20,RL,Low,0,1,Inside,1Story,WD,Normal,143500,0.2745392198885555,0.22058823529411764,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2319,1,55,20,RL,Low,0,0,Inside,1Story,WD,Abnorml,110000,0.1769181311615945,0.40441176470588236,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9,8206,3,1,60,RL,High,1,1,Inside,2Story,New,Partial,485000,0.8077582511787398,0.007352941176470588,0.8888888888888888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,4267,1,70,50,RL,Mid,1,0,Corner,1.5Fin,WD,Normal,175000,0.3856622374624946,0.5147058823529411,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3992,2,11,60,RL,Mid,1,1,Inside,2Story,WD,Normal,200000,0.3561937419631376,0.08088235294117647,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,3588,2,91,30,RM,Low,0,0,Inside,1Story,WD,Normal,109900,0.3129018431204458,0.6691176470588235,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,3640,2,3,60,RL,Mid,1,1,Inside,2Story,WD,Normal,189000,0.31847406772396053,0.022058823529411763,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9,7378,3,1,60,RL,High,1,1,Inside,2Story,New,Partial,582933,0.7190312901843121,0.007352941176470588,0.8888888888888888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,3192,1,52,20,RL,Low,0,0,Inside,1Story,WD,Abnorml,118000,0.2704672096013716,0.38235294117647056,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7,4273,2,0,20,RL,Mid,1,0,FR2,1Story,New,Partial,227680,0.38630518645520784,0.0,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,2940,1,39,80,RL,Low,0,1,Inside,SLvl,WD,Normal,135500,0.2434633519074153,0.2867647058823529,0.4444444444444445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,4476,2,86,70,RL,Low,1,0,Inside,2Story,WD,Normal,223500,0.408058294042006,0.6323529411764706,0.4444444444444445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3196,2,40,80,RL,Low,0,0,Inside,SLvl,WD,Normal,159950,0.2708958422631804,0.29411764705882354,0.4444444444444445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,5125,2,111,75,RM,Low,1,1,Corner,2.5Unf,WD,Normal,106000,0.47760394342048856,0.8161764705882353,0.4444444444444445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3658,2,32,20,RL,Mid,0,1,Inside,1Story,WD,Normal,181000,0.32040291470210025,0.23529411764705882,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,2544,2,4,120,RM,Mid,0,1,Inside,1Story,ConLD,Normal,144500,0.2010287183883412,0.029411764705882353,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,2628,2,58,20,C (all),Low,0,0,Inside,1Story,WD,Abnorml,55993,0.21003000428632657,0.4264705882352941,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6,4326,1,49,20,RL,Low,1,0,Inside,1Story,COD,Normal,157900,0.39198456922417485,0.3602941176470588,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,3186,1,88,50,RL,Low,1,1,Inside,1.5Fin,WD,Normal,116000,0.26982426060865833,0.6470588235294118,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4971,2,12,20,RL,Mid,1,0,CulDSac,1Story,WD,Normal,224900,0.46110158594084866,0.08823529411764705,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3024,1,52,20,RL,Low,1,0,Corner,1Story,WD,Normal,137000,0.25246463780540074,0.38235294117647056,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,4946,3,6,20,RL,Mid,1,1,CulDSac,1Story,WD,Normal,271000,0.4584226318045435,0.044117647058823525,0.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3114,2,39,80,RL,Mid,0,0,Inside,SLvl,WD,Normal,155000,0.2621088726960994,0.2867647058823529,0.5555555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
7,4074,2,1,120,RL,High,1,1,Inside,1Story,New,Partial,224000,0.36498071153021855,0.007352941176470588,0.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,4078,2,5,60,RL,Mid,1,0,CulDSac,2Story,WD,Normal,183000,0.3654093441920274,0.03676470588235294,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,2808,2,56,20,RM,Low,1,0,Inside,1Story,WD,Normal,93000,0.22931847406772393,0.4117647058823529,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4313,2,4,60,RL,Mid,1,1,Corner,2Story,WD,Abnorml,225000,0.39059151307329615,0.029411764705882353,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6,3756,1,69,50,RL,Mid,0,1,Inside,1.5Fin,WD,Normal,139500,0.3309044149164166,0.5073529411764706,0.5555555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,4467,2,0,20,FV,Mid,1,0,Inside,1Story,New,Partial,232600,0.4070938705529361,0.0,0.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10,6246,3,1,20,RL,High,1,1,Inside,1Story,New,Partial,385000,0.5977282468924132,0.007352941176470588,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,2352,0,84,45,RM,Low,1,0,Inside,1.5Unf,WD,Normal,109500,0.18045435062151732,0.6176470588235294,0.4444444444444445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4322,2,8,20,RL,Mid,1,1,Inside,1Story,WD,Normal,189000,0.39155593656236604,0.058823529411764705,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,5265,2,42,60,RL,Mid,1,1,CulDSac,2Story,WD,Abnorml,185000,0.4926060865837976,0.3088235294117647,0.4444444444444445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7,2966,2,1,160,FV,Mid,1,0,Inside,2Story,WD,Normal,147400,0.2462494642091727,0.007352941176470588,0.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4176,2,51,20,RL,Low,1,0,Corner,1Story,WD,Normal,166000,0.37591084440634376,0.375,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,2920,2,1,160,FV,Mid,1,0,Inside,2Story,WD,Normal,151000,0.24132018859837118,0.007352941176470588,0.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4599,2,7,60,RL,Mid,1,1,CulDSac,2Story,WD,Normal,237000,0.4212387483926275,0.051470588235294115,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4548,2,45,20,RL,Low,1,0,Inside,1Story,WD,Normal,167000,0.41577368195456493,0.33088235294117646,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3432,2,47,20,RL,Low,0,0,Inside,1Story,WD,Normal,139950,0.2961851693099014,0.34558823529411764,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,3201,2,60,20,RL,Low,0,1,Inside,1Story,WD,Normal,128000,0.2714316330904415,0.4411764705882353,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,4677,2,59,30,RM,Low,1,0,Inside,1Story,COD,Normal,153500,0.4295970852978997,0.4338235294117647,0.4444444444444445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6,2457,1,35,160,RM,Low,0,0,Inside,2Story,WD,Normal,100000,0.19170595799399914,0.25735294117647056,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3297,1,13,20,RL,Mid,0,1,Inside,1Story,WD,Normal,144000,0.28171881697385337,0.09558823529411764,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3168,1,62,50,RL,Low,0,0,Inside,1.5Fin,WD,Normal,130500,0.2678954136305186,0.45588235294117646,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3636,1,83,70,RH,Mid,1,0,Inside,2Story,WD,Normal,140000,0.3180454350621517,0.6102941176470588,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3728,2,104,70,RM,Low,1,1,Inside,2Story,WD,Normal,157500,0.3279039862837548,0.7647058823529411,0.4444444444444445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3457,2,42,80,RL,Low,1,0,Inside,SLvl,WD,Normal,174900,0.29886412344620655,0.3088235294117647,0.5555555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,5400,0,46,90,RL,Low,0,0,Corner,1Story,WD,Normal,141000,0.5070724389198458,0.3382352941176471,0.4444444444444445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3708,3,93,50,RM,Low,1,1,Inside,1.5Fin,WD,Normal,153900,0.32576082297471065,0.6838235294117647,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,4792,2,32,85,RL,Low,0,0,CulDSac,SFoyer,WD,Normal,171000,0.4419202743249035,0.23529411764705882,0.4444444444444445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4290,2,16,60,RL,Mid,1,1,Inside,2Story,WD,Normal,213000,0.3881268752678954,0.11764705882352941,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2592,1,37,20,RL,Mid,0,0,CulDSac,1Story,WD,Normal,133500,0.20617231033004713,0.27205882352941174,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,5623,2,100,50,RL,Mid,1,1,Inside,1.5Fin,WD,Normal,240000,0.530968709815688,0.7352941176470588,0.5555555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4238,2,31,80,RL,Mid,1,1,FR2,SLvl,WD,Normal,187000,0.3825546506643806,0.22794117647058823,0.5555555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
6,2544,2,4,120,RM,Mid,0,1,Inside,1Story,WD,Normal,131500,0.2010287183883412,0.029411764705882353,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
