Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePriceBand,HasPorch,Remodelled,PropertyAge,TotalBath,HasPool,HasDeck,TotalArea,IsNew,IsPartial
757,60,RL,68.0,10769,IR1,Inside,CollgCr,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Av,GLQ,20,0,846,866,5,Y,866,902,1768,2,1,3,4,7,0,None,2,4,4,WD,Normal,212000,7,1,1,2,3,0,1,4402,0,0
758,60,RL,MasVnrArea,11616,IR1,CulDSac,Sawyer,1Fam,2Story,6,5,Hip,HdBoard,HdBoard,BrkCmn,328.0,3,3,CBlock,3,3,Mn,Rec,438,0,234,672,3,Y,672,714,1386,2,1,3,3,6,1,3,2,4,5,WD,Abnorml,158900,4,0,1,32,3,0,1,3444,0,0
759,160,FV,24.0,2280,Reg,Inside,Somerst,Twnhs,2Story,7,5,Gable,MetalSd,MetalSd,BrkFace,360.0,3,3,PConc,4,3,No,ALQ,549,0,195,744,4,Y,757,744,1501,2,1,3,3,6,0,None,2,8,3,WD,Normal,179400,6,0,1,9,3,0,0,3746,0,0
760,60,RL,65.0,12257,IR1,Inside,NoRidge,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,513.0,4,3,PConc,4,3,Av,LwQ,56,64,1198,1318,5,Y,1328,1203,2531,2,1,4,4,9,1,3,3,11,2,WD,Normal,290000,9,1,1,12,3,0,1,6380,0,0
761,20,RL,70.0,9100,Reg,Inside,NAmes,1Fam,1Story,6,6,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Rec,612,0,252,864,5,Y,864,0,864,1,0,2,3,5,0,None,1,10,4,WD,Normal,127500,2,0,1,50,1,0,0,2592,0,0
762,30,RM,60.0,6911,Reg,FR2,BrkSide,1Fam,1Story,5,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,Mn,LwQ,405,0,740,1145,3,Y,1301,0,1301,1,0,2,2,5,0,None,2,10,4,WD,Normal,100000,0,0,0,85,1,0,0,3747,0,0
763,60,FV,72.0,8640,Reg,Inside,Somerst,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,Mn,GLQ,24,0,732,756,5,Y,764,783,1547,2,1,3,4,7,0,None,2,6,5,Con,Normal,215200,7,1,1,1,3,0,1,3850,0,0
764,60,RL,82.0,9430,Reg,Inside,NoRidge,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,673.0,4,3,PConc,4,3,Mn,GLQ,1163,0,89,1252,5,Y,1268,1097,2365,3,1,3,4,8,1,4,3,7,4,WD,Normal,337000,9,1,1,10,4,0,0,5982,0,0
765,120,RL,30.0,9549,IR1,CulDSac,Veenker,TwnhsE,1Story,8,5,Hip,BrkFace,BrkFace,None,0.0,4,4,PConc,4,4,Av,LwQ,437,1057,0,1494,5,Y,1494,0,1494,2,1,2,5,6,1,4,2,4,1,WD,Normal,270000,8,1,0,11,3,0,0,4482,0,0
766,20,RL,75.0,14587,IR1,Inside,Somerst,1Fam,1Story,9,5,Gable,VinylSd,VinylSd,Stone,284.0,4,3,PConc,4,3,No,Unf,0,0,1498,1498,5,Y,1506,0,1506,2,0,2,5,6,1,4,2,8,3,New,Partial,264132,8,1,1,0,2,0,0,4510,1,1
767,60,RL,80.0,10421,Reg,Inside,NWAmes,1Fam,2Story,7,5,Gable,HdBoard,HdBoard,BrkFace,42.0,3,3,CBlock,4,3,No,GLQ,394,0,586,980,3,Y,980,734,1714,2,1,3,3,7,1,3,2,3,5,WD,Normal,196500,6,1,1,22,3,0,1,4408,0,0
768,50,RL,75.0,12508,IR1,Inside,Mitchel,1Fam,1.5Fin,6,7,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,Mn,ALQ,660,0,323,983,5,Y,983,767,1750,3,0,4,3,7,0,None,1,7,3,WD,Normal,160000,4,0,0,68,3,0,1,4483,0,0
769,20,RL,70.0,9100,Reg,Inside,CollgCr,1Fam,1Story,7,5,Hip,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,24,0,1836,1860,5,Y,1836,0,1836,2,0,3,4,8,1,4,2,10,1,WD,Normal,216837,7,1,0,2,2,0,1,5532,0,0
770,60,RL,47.0,53504,IR2,CulDSac,StoneBr,1Fam,2Story,8,5,Hip,CemntBd,Wd Shng,BrkFace,603.0,5,3,PConc,4,3,Gd,ALQ,1416,0,234,1650,5,Y,1690,1589,3279,4,1,4,5,12,1,4,3,6,5,WD,Normal,538000,9,1,1,7,5,0,1,8208,0,0
771,85,RL,MasVnrArea,7252,IR1,CulDSac,Sawyer,1Fam,SFoyer,5,5,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,Av,GLQ,685,0,173,858,3,Y,858,0,858,2,0,2,3,5,0,None,2,4,4,WD,Normal,134900,2,0,1,27,2,0,1,2574,0,0
772,20,RL,67.0,8877,Reg,Inside,Edwards,1Fam,1Story,4,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,2,No,LwQ,836,0,0,836,3,Y,1220,0,1220,1,0,2,3,6,0,None,2,4,1,COD,Normal,102000,0,0,1,55,1,0,0,3276,0,0
773,80,RL,94.0,7819,Reg,Inside,Edwards,1Fam,SLvl,6,5,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,Av,ALQ,422,127,480,1029,3,Y,1117,0,1117,2,0,3,3,6,1,3,2,3,5,WD,Abnorml,107000,1,0,1,34,2,0,1,3263,0,0
774,20,RL,70.0,10150,Reg,Inside,NAmes,1Fam,1Story,5,5,Gable,Wd Sdng,Wd Sdng,None,1.0,3,3,CBlock,3,3,No,Rec,456,0,456,912,5,Y,912,0,912,1,0,2,3,5,0,None,1,7,2,COD,Normal,114500,1,0,1,49,1,0,0,2736,0,0
775,20,RL,110.0,14226,Reg,Corner,NridgHt,1Fam,1Story,8,5,Hip,VinylSd,VinylSd,BrkFace,375.0,4,3,PConc,4,3,Av,Unf,0,0,1935,1935,4,Y,1973,0,1973,2,0,3,4,9,1,4,3,7,2,New,Partial,395000,9,1,1,1,2,0,1,5881,0,1
776,120,RM,32.0,4500,Reg,FR2,Mitchel,TwnhsE,1Story,6,5,Hip,VinylSd,VinylSd,BrkFace,320.0,3,3,PConc,5,3,No,GLQ,866,0,338,1204,5,Y,1204,0,1204,3,0,2,3,5,0,None,2,6,4,WD,Normal,162000,4,1,1,11,3,0,0,3612,0,0
777,20,RL,86.0,11210,IR1,Inside,CollgCr,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,240.0,4,3,PConc,4,3,Av,GLQ,20,0,1594,1614,5,Y,1614,0,1614,2,0,3,4,7,0,None,3,7,1,New,Partial,221500,7,1,0,1,2,0,1,4842,0,1
778,20,RL,100.0,13350,IR1,Inside,Sawyer,1Fam,1Story,5,5,Hip,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,No,ALQ,762,0,102,864,3,Y,894,0,894,2,0,3,3,5,1,2,2,6,1,WD,Normal,142500,3,0,1,32,2,0,1,2652,0,0
779,90,RH,60.0,8400,Reg,Inside,SawyerW,Duplex,1Story,5,5,Gable,Plywood,Plywood,BrkFace,320.0,3,3,Slab,None,None,None,None,0,0,0,0,3,Y,2020,0,2020,2,0,4,3,10,2,3,2,10,2,WD,Normal,144000,3,0,1,30,2,0,0,4040,0,0
780,90,RL,78.0,10530,Reg,Inside,Mitchel,Duplex,SFoyer,6,5,Gable,Plywood,ImStucc,BrkFace,90.0,3,3,CBlock,4,3,Gd,GLQ,975,0,0,975,3,Y,1004,0,1004,2,0,2,3,4,0,None,2,5,1,WD,Normal,135000,2,0,1,29,2,0,0,2983,0,0
781,20,RL,63.0,7875,Reg,Inside,Gilbert,1Fam,1Story,7,5,Gable,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4,4,No,Unf,0,0,1237,1237,4,Y,1253,0,1253,2,0,3,3,6,1,3,2,6,2,WD,Normal,176000,5,1,0,12,2,0,1,3743,0,0
782,60,RL,65.0,7153,Reg,Inside,SawyerW,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,4,4,PConc,4,3,No,ALQ,387,0,374,761,5,Y,810,793,1603,2,1,3,4,7,0,None,2,7,1,WD,Normal,175900,5,1,1,14,3,0,0,3967,0,0
783,20,RL,67.0,16285,IR2,Inside,CollgCr,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0,0,1413,1413,5,Y,1430,0,1430,2,0,3,4,6,0,None,2,6,4,WD,Normal,187100,6,1,0,8,2,0,0,4273,0,0
784,85,RL,MasVnrArea,9101,IR1,Corner,Mitchel,1Fam,SFoyer,5,6,Gable,Plywood,Plywood,BrkFace,104.0,3,4,PConc,4,3,Av,GLQ,1097,0,0,1097,5,Y,1110,0,1110,2,0,1,4,4,1,3,2,7,4,WD,Normal,165500,5,1,1,31,2,0,1,3317,0,0
785,75,RM,35.0,6300,Reg,Inside,OldTown,1Fam,2.5Unf,6,6,Gable,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3,3,No,Unf,0,0,742,742,5,Y,742,742,1484,2,0,3,3,9,1,4,0,6,3,WD,Normal,128000,2,1,0,94,2,0,0,3710,0,0
786,20,RL,MasVnrArea,9790,Reg,Inside,NWAmes,1Fam,1Story,6,5,Gable,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Rec,251,630,491,1372,3,Y,1342,0,1342,2,0,3,3,7,1,4,2,9,4,WD,Normal,161500,4,0,1,42,2,0,0,4056,0,0
787,50,RM,60.0,10800,Reg,Inside,OldTown,1Fam,1.5Fin,5,6,Gable,MetalSd,MetalSd,None,0.0,3,4,PConc,2,3,No,LwQ,686,0,0,686,3,Y,966,686,1652,3,0,4,3,7,0,None,1,6,5,WD,Normal,139000,3,0,0,95,3,0,0,3990,0,0
788,60,RL,76.0,10142,IR1,Inside,SawyerW,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,656,0,300,956,5,Y,956,1128,2084,3,1,4,4,8,0,None,2,1,5,WD,Normal,233000,8,1,1,6,4,0,0,5124,0,0
789,20,RM,50.0,6000,Reg,Corner,OldTown,1Fam,1Story,4,7,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,Unf,0,0,901,901,5,Y,901,0,901,1,0,2,3,4,0,None,1,8,3,WD,Normal,107900,1,0,0,54,1,0,0,2703,0,0
790,60,RL,MasVnrArea,12205,IR1,Inside,ClearCr,1Fam,2Story,6,8,Gable,HdBoard,HdBoard,BrkFace,157.0,3,3,CBlock,3,2,Gd,LwQ,568,0,264,832,4,Y,976,1111,2087,2,1,5,4,9,0,None,2,7,2,WD,Normal,187500,6,1,0,41,3,0,1,5006,0,0
791,120,RL,43.0,3182,Reg,Inside,Blmngtn,TwnhsE,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,11.0,4,3,PConc,4,3,No,GLQ,16,0,1129,1145,5,Y,1145,0,1145,2,0,2,4,5,1,4,2,9,4,WD,Normal,160200,4,1,0,4,2,0,1,3435,0,0
792,80,RL,MasVnrArea,11333,IR1,Corner,Mitchel,1Fam,SLvl,6,5,Gable,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,Av,ALQ,539,0,490,1029,3,Y,1062,0,1062,2,0,3,3,5,2,3,2,5,2,WD,Normal,146800,3,0,1,31,2,0,1,3153,0,0
793,60,RL,92.0,9920,IR1,CulDSac,NoRidge,1Fam,2Story,7,5,Gable,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,Av,GLQ,862,0,255,1117,5,Y,1127,886,2013,3,1,3,3,8,1,3,2,6,2,WD,Normal,269790,8,1,0,11,4,0,1,5143,0,0
794,20,RL,76.0,9158,Reg,Inside,Somerst,1Fam,1Story,8,5,Gable,CemntBd,CmentBd,Stone,140.0,4,3,PConc,4,3,Av,Unf,0,0,1496,1496,5,Y,1496,0,1496,2,0,3,4,7,0,None,2,6,2,New,Partial,225000,7,1,1,0,2,0,1,4488,1,1
795,60,RL,MasVnrArea,10832,IR1,Corner,Gilbert,1Fam,2Story,7,5,Gable,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,No,Unf,0,0,712,712,5,Y,1086,809,1895,2,1,3,4,7,1,3,2,10,3,WD,Normal,194500,6,1,0,14,3,0,1,4502,0,0
796,60,RL,70.0,8400,Reg,Inside,SawyerW,1Fam,2Story,6,6,Gable,HdBoard,HdBoard,BrkFace,130.0,3,3,CBlock,4,3,No,Unf,0,0,650,650,3,Y,888,676,1564,2,1,3,3,7,1,3,2,4,5,WD,Normal,171000,5,1,0,30,3,0,0,3778,0,0
797,20,RL,71.0,8197,Reg,Inside,Sawyer,1Fam,1Story,6,5,Gable,Plywood,Plywood,BrkFace,148.0,3,3,CBlock,3,3,No,Unf,0,0,660,660,5,Y,1285,0,1285,1,1,3,3,7,1,3,2,4,2,WD,Normal,143500,3,0,1,30,2,0,1,3230,0,0
798,20,RL,57.0,7677,Reg,Inside,NAmes,1Fam,1Story,5,5,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,No,BLQ,570,0,203,773,4,Y,773,0,773,1,0,2,3,4,0,None,1,4,3,WD,Abnorml,110000,1,0,1,55,1,0,0,2319,0,0
799,60,RL,104.0,13518,Reg,Inside,NridgHt,1Fam,2Story,9,5,Hip,VinylSd,VinylSd,Stone,860.0,5,3,PConc,5,3,No,Unf,0,0,1926,1926,5,Y,1966,1174,3140,3,1,4,5,11,2,4,3,7,4,New,Partial,485000,9,1,0,1,4,0,1,8206,0,1
800,50,RL,60.0,7200,Reg,Corner,SWISU,1Fam,1.5Fin,5,7,Gable,Wd Sdng,Wd Sdng,BrkFace,252.0,3,3,BrkTil,4,3,No,ALQ,569,0,162,731,5,Y,981,787,1768,2,1,3,4,7,2,3,1,6,2,WD,Normal,175000,5,0,0,70,3,0,0,4267,0,0
801,60,RL,79.0,12798,IR1,Inside,ClearCr,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,Gd,GLQ,462,0,154,616,4,Y,616,1072,1688,3,1,4,4,8,0,None,2,5,3,WD,Normal,200000,7,1,1,11,4,0,1,3992,0,0
802,30,RM,40.0,4800,Reg,Inside,IDOTRR,1Fam,1Story,4,7,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,LwQ,197,0,999,1196,5,Y,1196,0,1196,2,0,2,3,5,0,None,2,7,2,WD,Normal,109900,1,0,0,91,2,0,0,3588,0,0
803,60,RL,63.0,8199,Reg,Inside,CollgCr,1Fam,2Story,7,5,Gable,WdShing,Wd Shng,None,0.0,4,3,PConc,4,3,Av,GLQ,648,0,80,728,5,Y,728,728,1456,3,1,3,4,7,1,4,2,10,3,WD,Normal,189000,6,1,1,3,4,0,1,3640,0,0
804,60,RL,107.0,13891,Reg,Inside,NridgHt,1Fam,2Story,9,5,Hip,VinylSd,VinylSd,Stone,424.0,5,3,PConc,5,3,Gd,Unf,0,0,1734,1734,5,Y,1734,1088,2822,3,1,4,5,12,1,4,3,1,4,New,Partial,582933,9,1,0,1,4,0,1,7378,0,1
805,20,RL,75.0,9000,Reg,Inside,NAmes,1Fam,1Story,5,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,LwQ,812,0,124,936,3,Y,1128,0,1128,1,0,2,3,5,0,None,1,6,1,WD,Family,118000,1,0,1,52,1,0,0,3192,0,0
806,20,RL,91.0,12274,IR1,FR2,Somerst,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4,3,No,Unf,0,0,1417,1417,5,Y,1428,0,1428,2,0,3,5,6,0,None,2,7,3,New,Partial,227680,7,1,1,0,2,0,0,4273,1,1
807,80,RL,75.0,9750,Reg,Inside,NAmes,1Fam,SLvl,5,5,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,Av,ALQ,400,480,100,980,4,Y,980,0,980,2,0,3,3,6,0,None,1,10,1,WD,Normal,135500,2,0,1,39,2,0,1,2940,0,0
808,70,RL,144.0,21384,Reg,Inside,BrkSide,1Fam,2Story,5,6,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,Gd,GLQ,1309,0,15,1324,5,Y,1072,504,1576,3,1,3,4,6,1,3,2,5,4,WD,Normal,223500,7,1,0,86,4,0,0,4476,0,0
809,80,RL,85.0,13400,Reg,Inside,NAmes,1Fam,SLvl,5,5,Gable,VinylSd,VinylSd,BrkFace,1047.0,3,3,CBlock,3,3,Av,ALQ,516,128,380,1024,3,Y,1086,0,1086,2,0,3,3,6,1,4,2,6,1,WD,Normal,159950,4,0,1,40,2,0,0,3196,0,0
810,75,RM,90.0,8100,Reg,Corner,OldTown,1Fam,2.5Unf,5,5,Hip,AsbShng,AsbShng,None,0.0,3,3,PConc,3,3,No,Unf,0,0,849,849,3,N,1075,1063,2138,2,0,2,3,11,0,None,2,11,4,WD,Normal,106000,0,1,0,111,2,0,1,5125,0,0
811,20,RL,78.0,10140,Reg,Inside,NWAmes,1Fam,1Story,6,6,Hip,HdBoard,HdBoard,BrkFace,99.0,3,3,CBlock,3,3,No,ALQ,663,377,0,1040,2,Y,1309,0,1309,2,1,3,4,5,1,2,2,1,1,WD,Normal,181000,6,0,0,32,3,1,1,3658,0,0
812,120,RM,MasVnrArea,4438,Reg,Inside,CollgCr,TwnhsE,1Story,6,5,Gable,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,4,3,Gd,GLQ,662,0,186,848,5,Y,848,0,848,2,0,1,4,4,1,4,2,6,3,ConLD,Normal,144500,3,0,1,4,2,0,1,2544,0,0
813,20,C (all),66.0,8712,Reg,Inside,IDOTRR,1Fam,1Story,5,5,Hip,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,3,3,Av,Unf,0,0,540,540,3,N,1044,0,1044,1,0,2,2,4,0,None,2,6,5,WD,Alloca,55993,0,0,1,58,1,0,0,2628,0,0
814,20,RL,75.0,9750,Reg,Inside,NAmes,1Fam,1Story,6,6,Gable,MetalSd,MetalSd,BrkFace,243.0,3,3,CBlock,3,3,No,Rec,608,0,834,1442,4,Y,1442,0,1442,1,1,4,3,7,0,None,1,4,2,COD,Normal,157900,4,0,1,49,2,0,0,4326,0,0
815,50,RL,45.0,8248,Reg,Inside,Edwards,1Fam,1.5Fin,5,7,Gable,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,No,Unf,0,0,686,686,4,Y,686,564,1250,1,2,3,2,7,0,None,1,7,1,WD,Normal,116000,1,0,0,88,3,0,1,3186,0,0
816,20,RL,48.0,12137,IR2,CulDSac,CollgCr,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,442.0,3,3,PConc,4,3,No,Unf,0,0,1649,1649,5,Y,1661,0,1661,2,0,3,4,6,0,None,2,5,5,WD,Normal,224900,7,1,1,12,2,0,0,4971,0,0
817,20,RL,MasVnrArea,11425,IR1,Corner,NAmes,1Fam,1Story,5,6,Gable,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,No,BLQ,486,0,522,1008,4,Y,1008,0,1008,1,0,2,3,4,1,4,1,7,1,WD,Normal,137000,3,0,1,52,1,0,0,3024,0,0
818,20,RL,MasVnrArea,13265,IR1,CulDSac,Mitchel,1Fam,1Story,8,5,Hip,CemntBd,CmentBd,BrkFace,148.0,4,3,PConc,4,3,No,GLQ,1218,0,350,1568,5,Y,1689,0,1689,3,0,3,4,7,2,4,3,7,3,WD,Normal,271000,8,1,1,6,3,0,1,4946,0,0
819,80,RL,80.0,8816,Reg,Inside,ClearCr,1Fam,SLvl,6,7,Gable,HdBoard,HdBoard,BrkFace,80.0,3,3,CBlock,3,3,Av,GLQ,504,0,506,1010,4,Y,1052,0,1052,2,0,3,3,6,0,None,2,6,5,WD,Normal,155000,4,0,1,39,2,0,0,3114,0,0
820,120,RL,44.0,6371,IR1,Inside,NridgHt,TwnhsE,1Story,7,5,Gable,VinylSd,VinylSd,Stone,128.0,4,3,PConc,4,3,Mn,GLQ,733,0,625,1358,5,Y,1358,0,1358,3,0,2,4,6,1,4,2,6,5,New,Partial,224000,7,1,0,1,3,0,1,4074,0,1
821,60,RL,72.0,7226,IR1,CulDSac,CollgCr,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0,0,798,798,5,Y,798,842,1640,2,1,3,4,6,0,None,2,6,3,WD,Normal,183000,6,1,1,5,3,0,0,4078,0,0
822,20,RM,60.0,6000,Reg,Inside,OldTown,2fmCon,1Story,4,4,Gable,MetalSd,MetalSd,None,0.0,2,3,CBlock,2,3,No,Unf,0,0,936,936,3,N,936,0,936,1,0,2,3,4,0,None,2,2,4,WD,Normal,93000,0,1,1,56,1,0,0,2808,0,0
823,60,RL,MasVnrArea,12394,IR1,Corner,Gilbert,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Gd,Unf,0,0,847,847,5,Y,847,886,1733,2,1,3,4,7,1,4,2,10,2,WD,Family,225000,7,1,1,4,3,0,1,4313,0,0
824,50,RL,60.0,9900,Reg,Inside,SWISU,1Fam,1.5Fin,6,7,Gable,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,No,Unf,0,0,778,778,3,Y,944,545,1489,2,0,3,3,7,1,4,1,7,4,WD,Normal,139500,3,0,0,69,2,0,1,3756,0,0
825,20,FV,81.0,11216,Reg,Inside,Somerst,1Fam,1Story,8,5,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,No,Unf,0,0,1489,1489,5,Y,1489,0,1489,2,0,3,4,7,1,4,2,6,1,New,Partial,232600,8,1,1,0,2,0,0,4467,1,1
826,20,RL,114.0,14803,Reg,Inside,NridgHt,1Fam,1Story,10,5,Hip,CemntBd,CmentBd,BrkFace,816.0,5,3,PConc,5,3,Av,GLQ,1636,0,442,2078,5,Y,2084,0,2084,3,0,2,5,7,1,4,3,6,3,New,Partial,385000,9,1,0,1,3,0,1,6246,0,1
827,45,RM,50.0,6130,Reg,Inside,BrkSide,1Fam,1.5Unf,5,6,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,ALQ,784,0,0,784,4,Y,784,0,784,2,0,2,4,5,0,None,0,5,3,WD,Normal,109500,1,0,0,84,2,0,0,2352,0,0
828,20,RL,65.0,8529,IR1,Inside,SawyerW,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,20,0,1434,1454,5,Y,1434,0,1434,2,0,3,4,6,1,3,2,4,4,WD,Normal,189000,6,1,1,8,2,0,1,4322,0,0
829,60,RL,MasVnrArea,28698,IR2,CulDSac,ClearCr,1Fam,2Story,5,5,Flat,Plywood,Plywood,None,0.0,3,3,PConc,3,4,Gd,LwQ,249,764,0,1013,3,Y,1160,966,2126,2,2,3,3,7,0,None,2,6,4,WD,Abnorml,185000,6,0,1,42,4,0,1,5265,0,0
830,160,FV,24.0,2544,Reg,Inside,Somerst,Twnhs,2Story,7,5,Gable,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,No,Unf,0,0,600,600,5,Y,520,623,1223,2,1,2,4,4,0,None,2,7,1,WD,Normal,147400,4,1,1,1,3,0,0,2966,0,0
831,20,RL,80.0,11900,IR1,Corner,NAmes,1Fam,1Story,6,5,Gable,HdBoard,HdBoard,BrkFace,387.0,3,3,CBlock,3,3,No,Rec,1040,0,352,1392,3,Y,1392,0,1392,2,1,3,3,6,2,4,2,6,3,WD,Normal,166000,5,0,1,51,3,0,0,4176,0,0
832,160,FV,30.0,3180,Reg,Inside,Somerst,TwnhsE,2Story,7,5,Gable,MetalSd,MetalSd,None,0.0,3,3,PConc,4,3,No,Unf,0,0,600,600,5,Y,520,600,1200,2,1,2,4,4,0,None,2,6,1,WD,Normal,151000,4,1,1,1,3,0,0,2920,0,0
833,60,RL,44.0,9548,IR1,CulDSac,CollgCr,1Fam,2Story,7,6,Gable,VinylSd,VinylSd,BrkFace,223.0,4,3,PConc,4,3,No,GLQ,483,0,458,941,5,Y,941,888,1829,3,1,3,4,7,1,3,2,1,5,WD,Normal,237000,8,1,1,7,4,0,1,4599,0,0
834,20,RL,100.0,10004,Reg,Inside,NAmes,1Fam,1Story,6,6,Gable,HdBoard,Plywood,BrkFace,180.0,3,3,CBlock,3,3,No,Rec,196,345,975,1516,3,Y,1516,0,1516,1,1,3,3,6,0,None,2,2,4,WD,Normal,167000,5,0,1,45,2,0,0,4548,0,0
835,20,RL,75.0,7875,Reg,Inside,NAmes,1Fam,1Story,5,6,Gable,VinylSd,VinylSd,BrkFace,136.0,3,3,CBlock,3,3,No,Rec,572,0,572,1144,4,Y,1144,0,1144,2,0,3,3,6,0,None,2,9,3,WD,Normal,139950,3,0,1,47,2,0,0,3432,0,0
836,20,RL,60.0,9600,Reg,Inside,Sawyer,1Fam,1Story,4,7,Gable,VinylSd,HdBoard,None,0.0,3,3,CBlock,4,3,No,BLQ,442,0,625,1067,3,Y,1067,0,1067,2,0,2,4,4,0,None,2,2,5,WD,Normal,128000,2,0,0,60,2,0,1,3201,0,0
837,30,RM,90.0,8100,Reg,Inside,OldTown,1Fam,1Story,5,6,Gable,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,No,Rec,338,0,1221,1559,4,Y,1559,0,1559,2,0,2,3,5,0,None,2,6,2,COD,Normal,153500,4,1,0,59,2,0,0,4677,0,0
838,160,RM,21.0,1680,Reg,Inside,BrDale,Twnhs,2Story,6,5,Gable,HdBoard,HdBoard,BrkFace,158.0,3,3,CBlock,3,3,No,BLQ,330,0,153,483,3,Y,483,504,987,2,1,2,3,5,0,None,1,11,3,WD,Normal,100000,0,0,1,35,3,0,0,2457,0,0
839,20,RL,75.0,9525,Reg,Inside,CollgCr,1Fam,1Story,5,6,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0,0,1099,1099,5,Y,1099,0,1099,1,1,3,4,6,0,None,1,6,3,WD,Normal,144000,3,0,0,13,2,0,1,3297,0,0
840,50,RL,70.0,11767,Reg,Inside,Edwards,1Fam,1.5Fin,5,6,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,BLQ,352,0,416,768,5,Y,768,432,1200,1,0,3,3,6,0,None,1,5,3,WD,Normal,130500,2,0,0,62,1,0,0,3168,0,0
841,70,RH,MasVnrArea,12155,IR1,Inside,SWISU,1Fam,2Story,6,8,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,BLQ,156,0,516,672,3,N,810,672,1482,2,0,4,2,7,0,None,1,3,3,WD,Normal,140000,3,0,0,83,2,0,0,3636,0,0
842,70,RM,60.0,10440,Reg,Inside,OldTown,1Fam,2Story,5,8,Gable,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,No,Unf,0,0,650,650,4,Y,958,581,1539,2,0,3,4,8,1,1,2,6,3,WD,Normal,157500,4,1,0,104,2,0,1,3728,0,0
